846fabs(J - Jold),0.00101637
847fabs(J - Jold),0.000378911
848fabs(J - Jold),5.87927e-05
849fabs(J - Jold),0.000241982
850fabs(J - Jold),0.000258336
851fabs(J - Jold),8.83979e-05
852fabs(J - Jold),0.000134628
853fabs(J - Jold),0.000362854
854fabs(J - Jold),0.000525725
855fabs(J - Jold),0.000580473
856fabs(J - Jold),0.000528696
857fabs(J - Jold),0.00040765
858fabs(J - Jold),0.00027101
859fabs(J - Jold),0.000170917
860fabs(J - Jold),0.000139891
861fabs(J - Jold),0.000177493
862fabs(J - Jold),0.000252262
863fabs(J - Jold),0.000321181
864fabs(J - Jold),0.000352916
865fabs(J - Jold),0.000340271
866fabs(J - Jold),0.000297468
867fabs(J - Jold),0.00024785
868fabs(J - Jold),0.000210859
869fabs(J - Jold),0.000194572
870fabs(J - Jold),0.000246113
871fabs(J - Jold),2.83146e-05
872fabs(J - Jold),0.000216842
873fabs(J - Jold),0.000325389
874fabs(J - Jold),0.000393624
875fabs(J - Jold),0.000393411
876fabs(J - Jold),0.000335646
877fabs(J - Jold),0.000227863
878fabs(J - Jold),0.000111596
879fabs(J - Jold),6.2836e-06
880fabs(J - Jold),0.000109083
881fabs(J - Jold),0.000184697
882fabs(J - Jold),0.000227183
883fabs(J - Jold),0.000237048
884fabs(J - Jold),0.000220108
885fabs(J - Jold),0.000185253
886fabs(J - Jold),0.000141955
887fabs(J - Jold),9.1809e-05
888fabs(J - Jold),5.4636e-05
889fabs(J - Jold),2.7248e-05
890fabs(J - Jold),1.00316e-05
891fabs(J - Jold),1.76519e-06
892fabs(J - Jold),2.87771e-07
893fabs(J - Jold),3.11953e-06
894fabs(J - Jold),7.93425e-06
895fabs(J - Jold),1.28514e-05
896fabs(J - Jold),1.65737e-05
897fabs(J - Jold),1.83908e-05
898fabs(J - Jold),1.80974e-05
899fabs(J - Jold),1.58653e-05
900fabs(J - Jold),1.21023e-05
901fabs(J - Jold),7.31882e-06
902fabs(J - Jold),2.02102e-06
903fabs(J - Jold),3.35976e-06
904fabs(J - Jold),8.51136e-06
905fabs(J - Jold),1.32516e-05
906fabs(J - Jold),1.75845e-05
907fabs(J - Jold),2.15534e-05
908fabs(J - Jold),2.51834e-05
909fabs(J - Jold),2.85267e-05
910fabs(J - Jold),3.16709e-05
911fabs(J - Jold),3.47274e-05
912fabs(J - Jold),3.78096e-05
913fabs(J - Jold),4.10145e-05
914fabs(J - Jold),4.44154e-05
915fabs(J - Jold),4.80554e-05
916fabs(J - Jold),5.19542e-05
917fabs(J - Jold),5.61134e-05
918fabs(J - Jold),6.05255e-05
919fabs(J - Jold),6.51789e-05
920fabs(J - Jold),7.00658e-05
921fabs(J - Jold),7.51851e-05
922fabs(J - Jold),8.05434e-05
923fabs(J - Jold),8.61575e-05
924fabs(J - Jold),9.20528e-05
925fabs(J - Jold),9.82635e-05
926fabs(J - Jold),0.00075666
927fabs(J - Jold),0.000398278
928fabs(J - Jold),7.93325e-05
929fabs(J - Jold),0.000158498
930fabs(J - Jold),0.000348105
931fabs(J - Jold),8.58425e-05
932fabs(J - Jold),0.000311067
933fabs(J - Jold),1.49845e-05
934fabs(J - Jold),0.000106477
935fabs(J - Jold),0.000196749
936fabs(J - Jold),0.000168427
937fabs(J - Jold),2.97458e-05
938fabs(J - Jold),0.000127166
939fabs(J - Jold),0.000261325
940fabs(J - Jold),0.000292084
941fabs(J - Jold),8.78659e-05
942fabs(J - Jold),0.000134008
943fabs(J - Jold),0.000198039
944fabs(J - Jold),0.000253438
945fabs(J - Jold),0.000239616
946fabs(J - Jold),0.00015153
947fabs(J - Jold),6.39546e-05
948fabs(J - Jold),4.12511e-05
949fabs(J - Jold),0.000107608
950fabs(J - Jold),0.000230113
951fabs(J - Jold),0.00034397
952fabs(J - Jold),0.000418982
953fabs(J - Jold),0.000459036
954fabs(J - Jold),0.000492512
955fabs(J - Jold),0.000551044
956fabs(J - Jold),0.000652305
957fabs(J - Jold),0.000798708
958fabs(J - Jold),0.000989538
959fabs(J - Jold),0.00123424
960fabs(J - Jold),0.00155998
961fabs(J - Jold),0.00201778
962fabs(J - Jold),0.00238705
963fabs(J - Jold),0.00189544
964fabs(J - Jold),0.000797256
965fabs(J - Jold),0.000265672
966fabs(J - Jold),0.000782174
967fabs(J - Jold),0.000646973
968fabs(J - Jold),0.000112311
969fabs(J - Jold),0.000436667
970fabs(J - Jold),0.000568803
971fabs(J - Jold),0.000307445
972fabs(J - Jold),0.000222526
973fabs(J - Jold),0.000508656
974fabs(J - Jold),0.000632423
975fabs(J - Jold),0.000610972
976fabs(J - Jold),0.000510299
977fabs(J - Jold),0.000400249
978fabs(J - Jold),0.000327975
979fabs(J - Jold),0.000310391
980fabs(J - Jold),0.000337563
981fabs(J - Jold),0.000383982
982fabs(J - Jold),0.000423561
983fabs(J - Jold),0.000441013
984fabs(J - Jold),0.000434778
985fabs(J - Jold),0.00041283
986fabs(J - Jold),0.000386006
987fabs(J - Jold),0.00036273
988fabs(J - Jold),0.000346771
989fabs(J - Jold),0.000337758
990fabs(J - Jold),0.00033314
991fabs(J - Jold),0.000330044
992fabs(J - Jold),0.000326263
993fabs(J - Jold),0.000320502
994fabs(J - Jold),0.00031314
995fabs(J - Jold),0.000302286
996fabs(J - Jold),0.000290691
997fabs(J - Jold),0.000280018
998fabs(J - Jold),0.000271301
999fabs(J - Jold),0.000264644
1000fabs(J - Jold),1.27098e-06
